出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"115/05/01","115/3","8215","明基材","光電業","1605730","1338991","1657788","19.920895659492857","-3.1402085188214657","4546266","4580499","-0.747363988072042","-"
"115/05/01","115/3","8222","寶一","電機機械","90376","63005","100553","43.44258392191096","-10.12103070022774","234428","253356","-7.470910497481804","-"
"115/05/01","115/3","8249","菱光","電子零組件業","353371","224821","326192","57.17882226304482","8.33220925099328","989460","1075577","-8.006586232319954","-"
"115/05/01","115/3","8261","富鼎","半導體業","270279","222389","243792","21.53433847897153","10.864589486119314","781545","715908","9.168356827972309","-"
"115/05/01","115/3","8271","宇瞻","半導體業","3070136","1879562","781782","63.34316186430669","292.7099882064309","7042184","2049196","243.65595091928736","本月營收較去年同期增加係因市場價格大幅上漲所致"
"115/05/01","115/3","8341","日友","綠能環保","379247","342291","354140","10.796661320338542","7.089569096967301","1109829","965305","14.971848275933514","-"
"115/05/01","115/3","8367","建新國際","航運業","290594","225489","271690","28.872805325315205","6.9579299937428685","784501","786131","-0.20734457743047915","無"
"115/05/01","115/3","8374","羅昇","電機機械","553636","343505","385434","61.17261757470779","43.63963739576685","1374746","1070908","28.371998341594235","-"
"115/05/01","115/3","8404","百和興業-KY","其他","735934","424824","782102","73.23267988625878","-5.9030663519592075","1904024","1940603","-1.8849295811662663","-"
"115/05/01","115/3","8411","福貞-KY","其他","826272","693170","704005","19.201927377122495","17.36734824326532","2726482","2201038","23.87255467647537","-"
"115/05/01","115/3","8422","可寧衛*","綠能環保","499104","284412","491713","75.4862664022615","1.5031125880340768","1114755","1460809","-23.689202352942786","-"
"115/05/01","115/3","8429","金麗-KY","貿易百貨","10764","3220","10279","234.28571428571428","4.718357816908259","22888","30901","-25.931199637552183","主係中國消費者購買力出現明顯放緩，令代理商減少提貨，公司營收減少。"
"115/05/01","115/3","8438","昶昕","綠能環保","389750","367571","322776","6.033936300741898","20.7493741789972","1166592","865922","34.722526971251455","-"
"115/05/01","115/3","8442","威宏-KY","其他","694296","673958","691117","3.0176954647025482","0.45998000338582323","1986839","1983450","0.1708638987622577","-"
"115/05/01","115/3","8443","阿瘦","貿易百貨","84651","103379","92263","-18.115864924210914","-8.250327867075642","285102","300214","-5.033742596947511","-"
"115/05/01","115/3","8454","富邦媒","數位雲端","9141859","8129041","8956105","12.459255648975075","2.0740489308689436","26593466","26405156","0.7131561729837915","-"
"115/05/01","115/3","8462","柏文","運動休閒","579789","489325","475553","18.487508302253104","21.918902835225516","1626910","1353807","20.172964093109282","-"
"115/05/01","115/3","8463","潤泰材","其他","595408","472245","579694","26.080318478755732","2.7107404941227613","1710645","1702676","0.4680279747879221","-"
"115/05/01","115/3","8464","億豐","居家生活","2883887","2055740","2644453","40.284617704573535","9.054197597764075","7305395","7272779","0.4484668102798119","-"
"115/05/01","115/3","8466","美吉吉-KY","其他","117250","214530","326931","-45.34563930452617","-64.13616328827796","646684","906955","-28.697234151639275","近期關稅再次調整以及受中東地緣政治衝突升溫，終端客戶基於成本與市場不確定性考量， 調整下單與備貨節奏，影響本月營收。"
"115/05/01","115/3","8467","波力-KY","運動休閒","179912","119746","209461","50.244684582366006","-14.107160760236988","561517","603141","-6.901205522423447","-"
"115/05/01","115/3","8473","山林水","綠能環保","648742","262741","595228","146.91311976433065","8.990504478955962","1289825","1169199","10.31697769156491","-"
"115/05/01","115/3","8476","台境*","綠能環保","97976","109781","110296","-10.753226878968128","-11.169942699644592","326235","239143","36.418377288902455","-"
"115/05/01","115/3","8478","東哥遊艇","運動休閒","604190","794167","308475","-23.92154295003444","95.86352216549153","1429685","946155","51.10473442512062","主係認列遊艇銷貨收入增加所致"
"115/05/01","115/3","8481","政伸","其他","104720","62115","113757","68.5905175883442","-7.944126515291367","279980","305592","-8.381109453127046","-"
"115/05/01","115/3","8482","商億-KY","居家生活","311739","245401","350888","27.032489680156154","-11.157121360662092","893999","846835","5.569443870411591","-"
"115/05/01","115/3","8487","愛爾達-創","數位雲端","266052","72177","99918","268.6104991894925","166.27034168017775","386584","244027","58.41853565384158","月營收年增率166.27%、年營收年增率58.42%，主係今年轉播世界棒球經典賽所致。"
"115/05/01","115/3","8488","吉源-KY","其他","397284","247656","243070","60.41767613140808","63.44427531163862","1012823","651008","55.577658031852145","主要係今年度訂單增加"
"115/05/01","115/3","8499","鼎炫-KY","其他電子業","279010","286581","171979","-2.641835990522749","62.234924031422445","909590","518534","75.41569116007823","較去年同期增加比率大於50%係因於2025年8、9月分別收購常州威斯雙聯科技有限公司及蘇州德佑新材料科技有限公司所致"
"115/05/01","115/3","8926","台汽電","油電燃氣業","5270415","2939452","759410","79.29923672847865","594.0144322566202","13699478","1963865","597.577379300512","本月及累計合併營業收入較去年同期增加，主要係自115年起因將森霸、星電、星元納入為子公司，故併入合併營收計算。"
"115/05/01","115/3","8940","新天地","觀光餐旅","150032","222612","157692","-32.60381291215209","-4.857570453796008","624039","600167","3.977559579250442","-"
"115/05/01","115/3","8996","高力","電機機械","1273121","933818","416941","36.33502459794093","205.34799887753903","3422971","1013867","237.61538742261067","115年3月營收較去年同期增加205.35%，主要係板式熱交換器及熱能產品之營業額，較去年同期分別增加13.79%及增加306.52%所致。"
"115/05/01","115/3","9105","泰金寶-DR","存託憑證","9337204","8529037","10965275","9.475477712196582","-14.847516364158674","29049858","33670936","-13.724233861511898","-"
"115/05/01","115/3","912000","晨訊科-DR","存託憑證","105361","146227","179065","-27.946959179905217","-41.160472454136766","376173","485752","-22.558630741613005","-"
"115/05/01","115/3","9802","鈺齊-KY","運動休閒","1193810","1028435","1186588","16.0802578675366","0.6086358533880336","3674610","3667587","0.1914883000730453","-"
"115/05/01","115/3","9902","台火","其他","14572","4031","2395","261.49838749689906","508.4342379958246","22713","63156","-64.036671100133","本月營收較去年同期增加主要係本月有出售投標車輛營收；而累計營收較去年同期減少主要係本期投標車輛營收較去年同期減少所致。"
"115/05/01","115/3","9904","寶成","運動休閒","19383227","21360382","21812257","-9.25617809644041","-11.136078215106304","63091727","67035915","-5.883693837847965","-"
"115/05/01","115/3","9905","大華","其他","673344","607874","690451","10.770324113220832","-2.4776559089638512","2262403","1965246","15.120600677981281","-"
"115/05/01","115/3","9906","欣巴巴","建材營造","333928","190249","15","75.52155333273762","2226086.6666666665","816381","81275","904.4675484466318","本月營收與去年同期之差異，主係本月新個案及成屋仍持續入帳。"
"115/05/01","115/3","9907","統一實","其他","3856813","2271308","4635409","69.80581233368613","-16.79670553342758","10442730","11455352","-8.839728364523411","-"
"115/05/01","115/3","9908","大台北","油電燃氣業","313663","294485","313193","6.512386029848719","0.15006721095299064","937491","944716","-0.7647801032267898","-"
"115/05/01","115/3","9910","豐泰","運動休閒","6597285","5811893","7144735","13.51353164967077","-7.662285585119672","19234899","20722828","-7.180144524675879","合併營業收入為本公司自結數."
"115/05/01","115/3","9911","櫻花","居家生活","950106","862651","918619","10.13793527162201","3.4276451934915344","2910131","2759500","5.458633810472912","-"
"115/05/01","115/3","9912","偉聯","電腦及週邊設備業","36392","35996","34795","1.1001222358039782","4.589739905158787","113108","116023","-2.512432879687648","-"
"115/05/01","115/3","9914","美利達","運動休閒","2405697","1696693","2894434","41.78740644300412","-16.88540833890149","5493746","7572112","-27.44763944326233","-"
"115/05/01","115/3","9917","中保科","其他","1588110","1507372","1604810","5.3562093497822705","-1.0406216312211414","4682948","4637989","0.969364092929069","-"
"115/05/01","115/3","9918","欣天然","油電燃氣業","212302","181732","214584","16.821473378381352","-1.0634530067479402","634691","694673","-8.63456619157503","-"
"115/05/01","115/3","9919","康那香","其他","225960","209822","230882","7.691281181191677","-2.1318249148915895","677600","677676","-0.01121479881241183","-"
"115/05/01","115/3","9921","巨大","運動休閒","5598139","3250749","6746910","72.21074281650168","-17.026624039745602","12523717","16856895","-25.70567118084321","-"
"115/05/01","115/3","9924","福興","居家生活","493006","416971","610615","18.235081096766923","-19.260745314150487","1483053","1769315","-16.17925581369061","-"
"115/05/01","115/3","9925","新保","其他","728432","677597","676598","7.5022469107743985","7.660974463418455","2117745","1980684","6.9198822225049526","-"
"115/05/01","115/3","9926","新海","油電燃氣業","238965","204575","230180","16.8104607112306","3.816578330002607","702290","709564","-1.0251365627342988","-"
"115/05/01","115/3","9927","泰銘","其他","868027","564413","703182","53.79287861902543","23.44272179890839","2174176","2075351","4.761845104755774","-"
"115/05/01","115/3","9928","中視","其他","64884","66415","65268","-2.305202138071219","-0.5883434454863026","227171","210761","7.7860704779347225","-"
"115/05/01","115/3","9929","秋雨","其他","57228","63571","58196","-9.977820075191518","-1.6633445597635577","172802","176856","-2.292260370018546","-"
"115/05/01","115/3","9930","中聯資源","綠能環保","1205019","839552","1273082","43.531192826650404","-5.346317047919929","3286610","3461651","-5.0565756051086606","-"
"115/05/01","115/3","9931","欣高","油電燃氣業","144120","146718","163623","-1.770743876007034","-11.919473423662932","429478","420618","2.1064243565420404","-"
"115/05/01","115/3","9933","中鼎","其他","6634076","4952525","8767878","33.95340760521148","-24.336584062871314","17193594","22266724","-22.783459300074856","-"
"115/05/01","115/3","9934","成霖","居家生活","1708798","1456600","1609034","17.314156254290815","6.200241884260992","4675862","4399031","6.2929995264866285","-"
"115/05/01","115/3","9935","慶豐富","居家生活","401749","388773","399858","3.3376803430279365","0.4729178858494766","1207014","1188313","1.5737436180534927","-"
"115/05/01","115/3","9937","全國","油電燃氣業","2038622","1563226","2030597","30.411213733650797","0.3952039720338403","5403497","5799050","-6.82099654253714","-"
"115/05/01","115/3","9938","百和","其他","1500394","972902","1628980","54.21841048738722","-7.893651241881423","4038713","4250077","-4.97318048590649","-"
